province,year,track,university,major,min_score,min_rank,batch,admission_count,subject_requirement,tuition,notes
广东,2025,物理,东南大学,专业组 208,659,2117,本科批,79,物理,0,院校代码:10286;专业组:208;计划数:79
广东,2025,物理,南京航空航天大学,专业组 205,643,5243,本科批,2,物理,0,院校代码:10287;专业组:205;计划数:2
广东,2025,物理,南京航空航天大学,专业组 207,623,12716,本科批,69,物理,0,院校代码:10287;专业组:207;计划数:69
广东,2025,物理,南京航空航天大学(中外合作办学),专业组 208,612,18767,本科批,12,物理,0,院校代码:10287;专业组:208;计划数:12
广东,2025,物理,南京理工大学,专业组 207,618,15351,本科批,71,物理,0,院校代码:10288;专业组:207;计划数:71
广东,2025,物理,江苏科技大学,专业组 207,563,63100,本科批,2,物理,0,院校代码:10289;专业组:207;计划数:2
广东,2025,物理,江苏科技大学,专业组 208,549,83041,本科批,49,物理,0,院校代码:10289;专业组:208;计划数:49
广东,2025,物理,中国矿业大学,专业组 211,587,37557,本科批,15,物理,0,院校代码:10290;专业组:211;计划数:15
广东,2025,物理,中国矿业大学,专业组 213,589,35818,本科批,104,物理,0,院校代码:10290;专业组:213;计划数:104
广东,2025,物理,中国矿业大学(中外合作办学),专业组 215,545,88533,本科批,6,物理,0,院校代码:10290;专业组:215;计划数:6
广东,2025,物理,中国矿业大学(中外合作办学),专业组 216,554,75511,本科批,6,物理,0,院校代码:10290;专业组:216;计划数:6
广东,2025,物理,南京工业大学,专业组 206,569,56800,本科批,4,物理,0,院校代码:10291;专业组:206;计划数:4
广东,2025,物理,南京工业大学,专业组 207,556,73344,本科批,26,物理,0,院校代码:10291;专业组:207;计划数:26
广东,2025,物理,南京工业大学(中外合作办学),专业组 208,560,67898,本科批,3,物理,0,院校代码:10291;专业组:208;计划数:3
广东,2025,物理,南京工业大学(中外合作办学),专业组 209,569,56426,本科批,3,物理,0,院校代码:10291;专业组:209;计划数:3
广东,2025,物理,常州大学,专业组 207,569,56509,本科批,1,物理,0,院校代码:10292;专业组:207;计划数:1
广东,2025,物理,常州大学,专业组 208,546,86922,本科批,22,物理,0,院校代码:10292;专业组:208;计划数:22
广东,2025,物理,南京邮电大学,专业组 202,603,24636,本科批,156,物理,0,院校代码:10293;专业组:202;计划数:156
广东,2025,物理,河海大学,专业组 209,592,32764,本科批,13,物理,0,院校代码:10294;专业组:209;计划数:13
广东,2025,物理,河海大学,专业组 210,599,27209,本科批,134,物理,0,院校代码:10294;专业组:210;计划数:134
广东,2025,物理,河海大学(中外合作办学),专业组 211,571,54254,本科批,8,物理,0,院校代码:10294;专业组:211;计划数:8
广东,2025,物理,河海大学,专业组 212,616,16017,本科批,4,物理,0,院校代码:10294;专业组:212;计划数:4
广东,2025,物理,江南大学,专业组 217,592,33042,本科批,2,物理,0,院校代码:10295;专业组:217;计划数:2
广东,2025,物理,江南大学,专业组 218,600,26606,本科批,2,物理,0,院校代码:10295;专业组:218;计划数:2
广东,2025,物理,江南大学(中外合作办学),专业组 219,586,38755,本科批,3,物理,0,院校代码:10295;专业组:219;计划数:3
广东,2025,物理,江南大学,专业组 220,609,20347,本科批,12,物理,0,院校代码:10295;专业组:220;计划数:12
广东,2025,物理,江南大学,专业组 221,599,26999,本科批,19,物理,0,院校代码:10295;专业组:221;计划数:19
广东,2025,物理,江南大学(中外合作办学),专业组 222,601,25581,本科批,4,物理,0,院校代码:10295;专业组:222;计划数:4
广东,2025,物理,江南大学,专业组 223,597,28912,本科批,3,物理,0,院校代码:10295;专业组:223;计划数:3
广东,2025,物理,江南大学,专业组 224,621,13816,本科批,2,物理,0,院校代码:10295;专业组:224;计划数:2
广东,2025,物理,南京林业大学,专业组 209,563,63450,本科批,9,物理,0,院校代码:10298;专业组:209;计划数:9
广东,2025,物理,南京林业大学,专业组 210,563,63327,本科批,47,物理,0,院校代码:10298;专业组:210;计划数:47
广东,2025,物理,南京林业大学,专业组 211,557,71179,本科批,57,物理,0,院校代码:10298;专业组:211;计划数:57
广东,2025,物理,江苏大学,专业组 205,576,48712,本科批,5,物理,0,院校代码:10299;专业组:205;计划数:5
广东,2025,物理,江苏大学,专业组 206,573,51483,本科批,37,物理,0,院校代码:10299;专业组:206;计划数:37
广东,2025,物理,南京信息工程大学,专业组 212,584,39889,本科批,10,物理,0,院校代码:10300;专业组:212;计划数:10
广东,2025,物理,南京信息工程大学,专业组 213,592,33317,本科批,75,物理,0,院校代码:10300;专业组:213;计划数:75
广东,2025,物理,南京信息工程大学(中外合作办学),专业组 214,574,50481,本科批,16,物理,0,院校代码:10300;专业组:214;计划数:16
广东,2025,物理,南通大学,专业组 216,539,96907,本科批,5,物理,0,院校代码:10304;专业组:216;计划数:5
广东,2025,物理,南通大学,专业组 217,547,85798,本科批,17,物理,0,院校代码:10304;专业组:217;计划数:17
广东,2025,物理,南通大学,专业组 218,540,95426,本科批,14,物理,0,院校代码:10304;专业组:218;计划数:14
广东,2025,物理,南通大学(中外合作办学),专业组 220,519,130530,本科批,6,物理,0,院校代码:10304;专业组:220;计划数:6
广东,2025,物理,盐城工学院,专业组 203,538,99626,本科批,2,物理,0,院校代码:10305;专业组:203;计划数:2
广东,2025,物理,盐城工学院,专业组 204,506,154462,本科批,3,物理,0,院校代码:10305;专业组:204;计划数:3
广东,2025,物理,南京农业大学,专业组 211,582,42351,本科批,18,物理,0,院校代码:10307;专业组:211;计划数:18
广东,2025,物理,南京农业大学,专业组 212,583,41011,本科批,84,物理,0,院校代码:10307;专业组:212;计划数:84
广东,2025,物理,南京医科大学,专业组 205,569,56845,本科批,2,物理,0,院校代码:10312;专业组:205;计划数:2
广东,2025,物理,南京医科大学,专业组 206,593,32459,本科批,13,物理,0,院校代码:10312;专业组:206;计划数:13
广东,2025,物理,南京中医药大学,专业组 203,591,33726,本科批,9,物理,0,院校代码:10315;专业组:203;计划数:9
广东,2025,物理,南京中医药大学,专业组 204,551,79280,本科批,12,物理,0,院校代码:10315;专业组:204;计划数:12
广东,2025,物理,中国药科大学,专业组 206,604,24088,本科批,30,物理,0,院校代码:10316;专业组:206;计划数:30
广东,2025,物理,中国药科大学,专业组 207,608,21297,本科批,8,物理,0,院校代码:10316;专业组:207;计划数:8
广东,2025,物理,中国药科大学(中外合作办学),专业组 209,603,24228,本科批,5,物理,0,院校代码:10316;专业组:209;计划数:5
广东,2025,物理,中国药科大学(中外合作办学),专业组 210,598,27980,本科批,4,物理,0,院校代码:10316;专业组:210;计划数:4
广东,2025,物理,南京师范大学,专业组 210,604,23953,本科批,2,物理,0,院校代码:10319;专业组:210;计划数:2
广东,2025,物理,南京师范大学,专业组 211,589,35732,本科批,2,物理,0,院校代码:10319;专业组:211;计划数:2
广东,2025,物理,南京师范大学,专业组 212,590,35037,本科批,8,物理,0,院校代码:10319;专业组:212;计划数:8
广东,2025,物理,南京师范大学,专业组 213,600,26714,本科批,6,物理,0,院校代码:10319;专业组:213;计划数:6
广东,2025,物理,江苏师范大学(中外合作办学),专业组 215,529,114657,本科批,2,物理,0,院校代码:10320;专业组:215;计划数:2
广东,2025,物理,江苏师范大学,专业组 216,559,68459,本科批,7,物理,0,院校代码:10320;专业组:216;计划数:7
广东,2025,物理,江苏师范大学(中外合作办学),专业组 217,530,111750,本科批,10,物理,0,院校代码:10320;专业组:217;计划数:10
广东,2025,物理,盐城师范学院,专业组 206,499,165749,本科批,11,物理,0,院校代码:10324;专业组:206;计划数:11
广东,2025,物理,盐城师范学院,专业组 207,508,150718,本科批,2,物理,0,院校代码:10324;专业组:207;计划数:2
广东,2025,物理,盐城师范学院,专业组 208,504,156929,本科批,15,物理,0,院校代码:10324;专业组:208;计划数:15
广东,2025,物理,南京财经大学,专业组 209,553,76282,本科批,22,物理,0,院校代码:10327;专业组:209;计划数:22
广东,2025,物理,南京财经大学(中外合作办学),专业组 210,549,82917,本科批,4,物理,0,院校代码:10327;专业组:210;计划数:4
广东,2025,物理,南京财经大学,专业组 211,561,66419,本科批,6,物理,0,院校代码:10327;专业组:211;计划数:6
广东,2025,物理,南京财经大学(中外合作办学),专业组 212,545,89055,本科批,2,物理,0,院校代码:10327;专业组:212;计划数:2
广东,2025,物理,南京体育学院,专业组 203,517,135039,本科批,6,物理,0,院校代码:10330;专业组:203;计划数:6
广东,2025,物理,南京艺术学院,专业组 209,548,83813,本科批,1,物理,0,院校代码:10331;专业组:209;计划数:1
广东,2025,物理,苏州科技大学,专业组 210,545,88007,本科批,4,物理,0,院校代码:10332;专业组:210;计划数:4
广东,2025,物理,苏州科技大学(中外合作办学),专业组 211,539,97479,本科批,2,物理,0,院校代码:10332;专业组:211;计划数:2
广东,2025,物理,苏州科技大学,专业组 212,547,85756,本科批,8,物理,0,院校代码:10332;专业组:212;计划数:8
广东,2025,物理,苏州科技大学(中外合作办学),专业组 213,552,78530,本科批,2,物理,0,院校代码:10332;专业组:213;计划数:2
广东,2025,物理,苏州工学院,专业组 203,537,100600,本科批,20,物理,0,院校代码:10333;专业组:203;计划数:20
广东,2025,物理,浙江大学(农学),专业组 204,654,3039,本科批,38,物理,0,院校代码:10335;专业组:204;计划数:38
广东,2025,物理,浙江大学,专业组 205,677,463,本科批,61,物理,0,院校代码:10335;专业组:205;计划数:61
广东,2025,物理,杭州电子科技大学,专业组 209,579,45447,本科批,2,物理,0,院校代码:10336;专业组:209;计划数:2
广东,2025,物理,杭州电子科技大学,专业组 210,565,61175,本科批,27,物理,0,院校代码:10336;专业组:210;计划数:27
广东,2025,物理,杭州电子科技大学,专业组 211,595,30446,本科批,59,物理,0,院校代码:10336;专业组:211;计划数:59
广东,2025,物理,杭州电子科技大学(中外合作办学),专业组 212,598,28232,本科批,10,物理,0,院校代码:10336;专业组:212;计划数:10
广东,2025,物理,浙江工业大学,专业组 209,568,57894,本科批,24,物理,0,院校代码:10337;专业组:209;计划数:24
广东,2025,物理,浙江工业大学,专业组 210,585,38901,本科批,75,物理,0,院校代码:10337;专业组:210;计划数:75
广东,2025,物理,浙江工业大学,专业组 211,575,49117,本科批,17,物理,0,院校代码:10337;专业组:211;计划数:17
广东,2025,物理,浙江工业大学(中外合作办学),专业组 212,586,38128,本科批,5,物理,0,院校代码:10337;专业组:212;计划数:5
广东,2025,物理,浙江工业大学(中外合作办学),专业组 213,549,82640,本科批,5,物理,0,院校代码:10337;专业组:213;计划数:5
广东,2025,物理,浙江工业大学,专业组 214,590,34748,本科批,6,物理,0,院校代码:10337;专业组:214;计划数:6
广东,2025,物理,浙江理工大学,专业组 209,554,76064,本科批,20,物理,0,院校代码:10338;专业组:209;计划数:20
广东,2025,物理,浙江理工大学,专业组 210,558,70162,本科批,9,物理,0,院校代码:10338;专业组:210;计划数:9
广东,2025,物理,浙江理工大学(中外合作办学),专业组 211,537,100968,本科批,10,物理,0,院校代码:10338;专业组:211;计划数:10
广东,2025,物理,浙江理工大学,专业组 212,559,68950,本科批,98,物理,0,院校代码:10338;专业组:212;计划数:98
广东,2025,物理,浙江海洋大学,专业组 211,544,90150,本科批,2,物理,0,院校代码:10340;专业组:211;计划数:2
广东,2025,物理,浙江海洋大学,专业组 212,529,114430,本科批,48,物理,0,院校代码:10340;专业组:212;计划数:48
广东,2025,物理,浙江海洋大学,专业组 213,532,108048,本科批,14,物理,0,院校代码:10340;专业组:213;计划数:14
广东,2025,物理,浙江海洋大学,专业组 214,536,102243,本科批,4,物理,0,院校代码:10340;专业组:214;计划数:4
广东,2025,物理,浙江海洋大学(中外合作办学),专业组 215,529,113972,本科批,4,物理,0,院校代码:10340;专业组:215;计划数:4
广东,2025,物理,浙江海洋大学,专业组 216,531,109985,本科批,2,物理,0,院校代码:10340;专业组:216;计划数:2
广东,2025,物理,浙江农林大学,专业组 207,540,96592,本科批,12,物理,0,院校代码:10341;专业组:207;计划数:12
广东,2025,物理,浙江农林大学,专业组 208,537,101061,本科批,45,物理,0,院校代码:10341;专业组:208;计划数:45
广东,2025,物理,浙江农林大学(中外合作办学),专业组 209,506,154596,本科批,3,物理,0,院校代码:10341;专业组:209;计划数:3
广东,2025,物理,温州医科大学,专业组 204,543,91741,本科批,3,物理,0,院校代码:10343;专业组:204;计划数:3
广东,2025,物理,温州医科大学,专业组 205,553,77307,本科批,17,物理,0,院校代码:10343;专业组:205;计划数:17
广东,2025,物理,温州医科大学(中外合作办学),专业组 206,587,37832,本科批,2,物理,0,院校代码:10343;专业组:206;计划数:2
广东,2025,物理,浙江中医药大学,专业组 205,557,71788,本科批,2,物理,0,院校代码:10344;专业组:205;计划数:2
广东,2025,物理,浙江中医药大学,专业组 206,549,81872,本科批,32,物理,0,院校代码:10344;专业组:206;计划数:32
广东,2025,物理,浙江师范大学,专业组 219,554,75593,本科批,7,物理,0,院校代码:10345;专业组:219;计划数:7
广东,2025,物理,浙江师范大学(中外合作办学),专业组 220,536,101796,本科批,5,物理,0,院校代码:10345;专业组:220;计划数:5
广东,2025,物理,浙江师范大学,专业组 221,563,63153,本科批,43,物理,0,院校代码:10345;专业组:221;计划数:43
广东,2025,物理,浙江师范大学,专业组 222,557,70930,本科批,7,物理,0,院校代码:10345;专业组:222;计划数:7
广东,2025,物理,浙江师范大学,专业组 223,545,89017,本科批,6,物理,0,院校代码:10345;专业组:223;计划数:6
广东,2025,物理,浙江师范大学(中外合作办学),专业组 224,556,73129,本科批,8,物理,0,院校代码:10345;专业组:224;计划数:8
广东,2025,物理,杭州师范大学,专业组 207,563,63213,本科批,6,物理,0,院校代码:10346;专业组:207;计划数:6
广东,2025,物理,杭州师范大学,专业组 208,573,51345,本科批,9,物理,0,院校代码:10346;专业组:208;计划数:9
广东,2025,物理,杭州师范大学,专业组 209,549,82293,本科批,2,物理,0,院校代码:10346;专业组:209;计划数:2
广东,2025,物理,杭州师范大学(中外合作办学),专业组 210,542,92944,本科批,4,物理,0,院校代码:10346;专业组:210;计划数:4
广东,2025,物理,杭州师范大学(中外合作办学),专业组 211,536,102347,本科批,8,物理,0,院校代码:10346;专业组:211;计划数:8
广东,2025,物理,湖州师范学院,专业组 208,518,132557,本科批,2,物理,0,院校代码:10347;专业组:208;计划数:2
广东,2025,物理,湖州师范学院,专业组 209,541,94357,本科批,2,物理,0,院校代码:10347;专业组:209;计划数:2
广东,2025,物理,湖州师范学院,专业组 210,512,143203,本科批,2,物理,0,院校代码:10347;专业组:210;计划数:2
广东,2025,物理,温州大学,专业组 211,550,81611,本科批,2,物理,0,院校代码:10351;专业组:211;计划数:2
广东,2025,物理,温州大学,专业组 212,546,86151,本科批,14,物理,0,院校代码:10351;专业组:212;计划数:14
广东,2025,物理,温州大学,专业组 213,559,68146,本科批,2,物理,0,院校代码:10351;专业组:213;计划数:2
广东,2025,物理,温州大学,专业组 214,545,88855,本科批,2,物理,0,院校代码:10351;专业组:214;计划数:2
广东,2025,物理,温州大学(中外合作办学),专业组 215,547,85308,本科批,5,物理,0,院校代码:10351;专业组:215;计划数:5
广东,2025,物理,丽水学院,专业组 205,508,150439,本科批,3,物理,0,院校代码:10352;专业组:205;计划数:3
广东,2025,物理,丽水学院,专业组 206,515,138466,本科批,16,物理,0,院校代码:10352;专业组:206;计划数:16
广东,2025,物理,丽水学院,专业组 207,530,111695,本科批,11,物理,0,院校代码:10352;专业组:207;计划数:11
广东,2025,物理,浙江工商大学,专业组 208,556,73332,本科批,14,物理,0,院校代码:10353;专业组:208;计划数:14
广东,2025,物理,浙江工商大学,专业组 209,549,83069,本科批,5,物理,0,院校代码:10353;专业组:209;计划数:5
广东,2025,物理,浙江工商大学,专业组 210,547,85268,本科批,6,物理,0,院校代码:10353;专业组:210;计划数:6
广东,2025,物理,嘉兴大学,专业组 205,540,96598,本科批,64,物理,0,院校代码:10354;专业组:205;计划数:64
广东,2025,物理,嘉兴大学(中外合作办学),专业组 206,528,116134,本科批,5,物理,0,院校代码:10354;专业组:206;计划数:5
广东,2025,物理,中国美术学院,专业组 206,594,30931,本科批,8,物理,0,院校代码:10355;专业组:206;计划数:8
广东,2025,物理,中国计量大学,专业组 205,570,54887,本科批,12,物理,0,院校代码:10356;专业组:205;计划数:12
广东,2025,物理,中国计量大学,专业组 206,572,52584,本科批,63,物理,0,院校代码:10356;专业组:206;计划数:63
广东,2025,物理,安徽大学,专业组 210,583,41265,本科批,23,物理,0,院校代码:10357;专业组:210;计划数:23
广东,2025,物理,安徽大学,专业组 212,598,28319,本科批,41,物理,0,院校代码:10357;专业组:212;计划数:41
广东,2025,物理,安徽大学(中外合作办学),专业组 213,586,38131,本科批,5,物理,0,院校代码:10357;专业组:213;计划数:5
广东,2025,物理,安徽大学(中外合作办学),专业组 214,589,35568,本科批,3,物理,0,院校代码:10357;专业组:214;计划数:3
广东,2025,物理,中国科学技术大学,专业组 202,673,775,本科批,93,物理,0,院校代码:10358;专业组:202;计划数:92
广东,2025,物理,合肥工业大学,专业组 211,595,30544,本科批,19,物理,0,院校代码:10359;专业组:211;计划数:19
广东,2025,物理,合肥工业大学(中外合作办学),专业组 213,570,54881,本科批,8,物理,0,院校代码:10359;专业组:213;计划数:8
广东,2025,物理,合肥工业大学,专业组 214,610,20032,本科批,72,物理,0,院校代码:10359;专业组:214;计划数:72
广东,2025,物理,安徽工业大学,专业组 207,536,102405,本科批,14,物理,0,院校代码:10360;专业组:207;计划数:14
广东,2025,物理,安徽工业大学,专业组 208,538,98771,本科批,3,物理,0,院校代码:10360;专业组:208;计划数:3
广东,2025,物理,安徽工业大学,专业组 209,534,105373,本科批,4,物理,0,院校代码:10360;专业组:209;计划数:4
广东,2025,物理,安徽工业大学,专业组 210,556,72396,本科批,2,物理,0,院校代码:10360;专业组:210;计划数:2
广东,2025,物理,安徽理工大学,专业组 204,525,119931,本科批,18,物理,0,院校代码:10361;专业组:204;计划数:18
广东,2025,物理,安徽理工大学,专业组 205,532,108337,本科批,94,物理,0,院校代码:10361;专业组:205;计划数:94
广东,2025,物理,安徽理工大学,专业组 206,517,133796,本科批,15,物理,0,院校代码:10361;专业组:206;计划数:15
广东,2025,物理,安徽工程大学,专业组 204,520,129093,本科批,5,物理,0,院校代码:10363;专业组:204;计划数:5
广东,2025,物理,安徽工程大学,专业组 205,522,125784,本科批,5,物理,0,院校代码:10363;专业组:205;计划数:5
广东,2025,物理,安徽工程大学(中外合作办学),专业组 206,536,103001,本科批,2,物理,0,院校代码:10363;专业组:206;计划数:2
广东,2025,物理,安徽农业大学,专业组 206,541,94608,本科批,3,物理,0,院校代码:10364;专业组:206;计划数:3
广东,2025,物理,安徽农业大学,专业组 207,524,122301,本科批,38,物理,0,院校代码:10364;专业组:207;计划数:38
广东,2025,物理,安徽农业大学,专业组 208,521,128102,本科批,3,物理,0,院校代码:10364;专业组:208;计划数:3
广东,2025,物理,安徽医科大学,专业组 203,533,107496,本科批,4,物理,0,院校代码:10366;专业组:203;计划数:4
广东,2025,物理,安徽医科大学,专业组 204,526,118876,本科批,10,物理,0,院校代码:10366;专业组:204;计划数:10
广东,2025,物理,皖南医学院,专业组 202,535,103899,本科批,12,物理,0,院校代码:10368;专业组:202;计划数:12
广东,2025,物理,安徽中医药大学,专业组 208,518,132839,本科批,1,物理,0,院校代码:10369;专业组:208;计划数:1
广东,2025,物理,安徽中医药大学,专业组 209,525,119683,本科批,1,物理,0,院校代码:10369;专业组:209;计划数:1
广东,2025,物理,安徽中医药大学,专业组 210,564,62529,本科批,3,物理,0,院校代码:10369;专业组:210;计划数:3
广东,2025,物理,安徽中医药大学,专业组 211,530,111976,本科批,2,物理,0,院校代码:10369;专业组:211;计划数:2
广东,2025,物理,安徽中医药大学,专业组 212,523,124816,本科批,9,物理,0,院校代码:10369;专业组:212;计划数:9
广东,2025,物理,安徽师范大学,专业组 204,517,133564,本科批,33,物理,0,院校代码:10370;专业组:204;计划数:33
广东,2025,物理,安庆师范大学,专业组 205,527,117928,本科批,5,物理,0,院校代码:10372;专业组:205;计划数:5
广东,2025,物理,安庆师范大学(中外合作办学),专业组 206,471,217858,本科批,5,物理,0,院校代码:10372;专业组:206;计划数:5
广东,2025,物理,淮北师范大学,专业组 209,509,148526,本科批,4,物理,0,院校代码:10373;专业组:209;计划数:4
广东,2025,物理,淮北师范大学,专业组 210,533,107668,本科批,4,物理,0,院校代码:10373;专业组:210;计划数:4
广东,2025,物理,安徽财经大学,专业组 205,530,112894,本科批,35,物理,0,院校代码:10378;专业组:205;计划数:35
广东,2025,物理,安徽财经大学,专业组 206,539,96988,本科批,2,物理,0,院校代码:10378;专业组:206;计划数:2
广东,2025,物理,铜陵学院,专业组 205,493,177477,本科批,23,物理,0,院校代码:10383;专业组:205;计划数:23
广东,2025,物理,铜陵学院,专业组 206,494,175396,本科批,5,物理,0,院校代码:10383;专业组:206;计划数:5
广东,2025,物理,厦门大学,专业组 216,634,8147,本科批,13,物理,0,院校代码:10384;专业组:216;计划数:13
广东,2025,物理,厦门大学,专业组 218,629,10183,本科批,36,物理,0,院校代码:10384;专业组:218;计划数:36
广东,2025,物理,厦门大学,专业组 219,632,8895,本科批,56,物理,0,院校代码:10384;专业组:219;计划数:56
广东,2025,物理,厦门大学(马来西亚分校),专业组 220,604,23536,本科批,6,物理,0,院校代码:10384;专业组:220;计划数:6
广东,2025,物理,厦门大学(马来西亚分校),专业组 221,605,22824,本科批,40,物理,0,院校代码:10384;专业组:221;计划数:40
广东,2025,物理,华侨大学,专业组 204,542,92361,本科批,30,物理,0,院校代码:10385;专业组:204;计划数:30
广东,2025,物理,华侨大学,专业组 205,558,69667,本科批,85,物理,0,院校代码:10385;专业组:205;计划数:85
广东,2025,物理,华侨大学,专业组 206,566,60044,本科批,5,物理,0,院校代码:10385;专业组:206;计划数:5
广东,2025,物理,华侨大学(联合培养),专业组 207,536,102787,本科批,6,物理,0,院校代码:10385;专业组:207;计划数:6
广东,2025,物理,华侨大学,专业组 210,549,82808,本科批,34,物理,0,院校代码:10385;专业组:210;计划数:34
广东,2025,物理,福州大学(闽台合作),专业组 207,573,51586,本科批,7,物理,0,院校代码:10386;专业组:207;计划数:7
广东,2025,物理,福州大学,专业组 208,601,26032,本科批,32,物理,0,院校代码:10386;专业组:208;计划数:32
广东,2025,物理,福州大学,专业组 209,596,30014,本科批,12,物理,0,院校代码:10386;专业组:209;计划数:12
广东,2025,物理,福州大学(闽台合作),专业组 210,606,22316,本科批,8,物理,0,院校代码:10386;专业组:210;计划数:8
广东,2025,物理,福建理工大学,专业组 204,527,117507,本科批,14,物理,0,院校代码:10388;专业组:204;计划数:14
广东,2025,物理,福建理工大学,专业组 205,526,119354,本科批,7,物理,0,院校代码:10388;专业组:205;计划数:7
广东,2025,物理,福建理工大学,专业组 206,544,90195,本科批,21,物理,0,院校代码:10388;专业组:206;计划数:21
广东,2025,物理,福建农林大学,专业组 214,545,88562,本科批,3,物理,0,院校代码:10389;专业组:214;计划数:3
广东,2025,物理,福建农林大学,专业组 215,537,101042,本科批,5,物理,0,院校代码:10389;专业组:215;计划数:5
广东,2025,物理,福建农林大学(中外合作办学),专业组 216,512,143086,本科批,5,物理,0,院校代码:10389;专业组:216;计划数:5
广东,2025,物理,福建农林大学(中外合作办学),专业组 217,506,153802,本科批,5,物理,0,院校代码:10389;专业组:217;计划数:5
广东,2025,物理,福建农林大学,专业组 218,517,133783,本科批,49,物理,0,院校代码:10389;专业组:218;计划数:49
广东,2025,物理,福建农林大学,专业组 219,528,115628,本科批,66,物理,0,院校代码:10389;专业组:219;计划数:66
广东,2025,物理,福建农林大学,专业组 220,555,74401,本科批,2,物理,0,院校代码:10389;专业组:220;计划数:2
广东,2025,物理,集美大学,专业组 211,551,79635,本科批,5,物理,0,院校代码:10390;专业组:211;计划数:5
广东,2025,物理,集美大学,专业组 212,562,64492,本科批,4,物理,0,院校代码:10390;专业组:212;计划数:4
广东,2025,物理,集美大学,专业组 213,558,70591,本科批,11,物理,0,院校代码:10390;专业组:213;计划数:11
广东,2025,物理,集美大学,专业组 214,556,72103,本科批,3,物理,0,院校代码:10390;专业组:214;计划数:3
广东,2025,物理,集美大学,专业组 215,557,71363,本科批,4,物理,0,院校代码:10390;专业组:215;计划数:4
广东,2025,物理,集美大学,专业组 216,543,90920,本科批,2,物理,0,院校代码:10390;专业组:216;计划数:2
广东,2025,物理,集美大学,专业组 217,545,88245,本科批,6,物理,0,院校代码:10390;专业组:217;计划数:6
广东,2025,物理,福建医科大学,专业组 203,541,94106,本科批,4,物理,0,院校代码:10392;专业组:203;计划数:4
广东,2025,物理,福建医科大学,专业组 204,555,74545,本科批,13,物理,0,院校代码:10392;专业组:204;计划数:13
广东,2025,物理,福建中医药大学,专业组 206,549,82608,本科批,7,物理,0,院校代码:10393;专业组:206;计划数:7
广东,2025,物理,福建中医药大学,专业组 207,570,54750,本科批,6,物理,0,院校代码:10393;专业组:207;计划数:6
广东,2025,物理,福建中医药大学(中外合作办学),专业组 208,516,135757,本科批,6,物理,0,院校代码:10393;专业组:208;计划数:6
广东,2025,物理,福建师范大学,专业组 212,539,97806,本科批,54,物理,0,院校代码:10394;专业组:212;计划数:54
广东,2025,物理,福建师范大学,专业组 213,557,71044,本科批,61,物理,0,院校代码:10394;专业组:213;计划数:61
广东,2025,物理,福建师范大学(中外合作办学),专业组 214,545,87873,本科批,18,物理,0,院校代码:10394;专业组:214;计划数:18
广东,2025,物理,闽江学院,专业组 205,534,105134,本科批,1,物理,0,院校代码:10395;专业组:205;计划数:1
广东,2025,物理,闽江学院,专业组 206,544,90266,本科批,2,物理,0,院校代码:10395;专业组:206;计划数:2
广东,2025,物理,武夷学院,专业组 206,495,173598,本科批,6,物理,0,院校代码:10397;专业组:206;计划数:6
广东,2025,物理,武夷学院,专业组 207,506,154285,本科批,10,物理,0,院校代码:10397;专业组:207;计划数:10
广东,2025,物理,武夷学院,专业组 208,501,162814,本科批,6,物理,0,院校代码:10397;专业组:208;计划数:6
广东,2025,物理,宁德师范学院,专业组 203,508,150011,本科批,3,物理,0,院校代码:10398;专业组:203;计划数:3
广东,2025,物理,宁德师范学院,专业组 204,505,155999,本科批,2,物理,0,院校代码:10398;专业组:204;计划数:2
广东,2025,物理,泉州师范学院,专业组 211,505,155247,本科批,6,物理,0,院校代码:10399;专业组:211;计划数:6
广东,2025,物理,泉州师范学院,专业组 212,516,136096,本科批,16,物理,0,院校代码:10399;专业组:212;计划数:16
广东,2025,物理,泉州师范学院,专业组 213,506,154672,本科批,7,物理,0,院校代码:10399;专业组:213;计划数:7
广东,2025,物理,泉州师范学院,专业组 214,521,127039,本科批,2,物理,0,院校代码:10399;专业组:214;计划数:2
广东,2025,物理,闽南师范大学,专业组 206,516,136022,本科批,2,物理,0,院校代码:10402;专业组:206;计划数:2
广东,2025,物理,闽南师范大学(联合培养),专业组 207,502,161162,本科批,3,物理,0,院校代码:10402;专业组:207;计划数:3
广东,2025,物理,闽南师范大学,专业组 208,538,98456,本科批,6,物理,0,院校代码:10402;专业组:208;计划数:6
广东,2025,物理,闽南师范大学(联合培养),专业组 209,496,172278,本科批,6,物理,0,院校代码:10402;专业组:209;计划数:6
广东,2025,物理,南昌大学,专业组 218,590,34361,本科批,3,物理,0,院校代码:10403;专业组:218;计划数:3
广东,2025,物理,南昌大学,专业组 219,589,35872,本科批,12,物理,0,院校代码:10403;专业组:219;计划数:12
广东,2025,物理,南昌大学,专业组 220,594,31154,本科批,42,物理,0,院校代码:10403;专业组:220;计划数:42
广东,2025,物理,南昌大学,专业组 221,612,18534,本科批,4,物理,0,院校代码:10403;专业组:221;计划数:4
广东,2025,物理,南昌大学,专业组 222,582,42453,本科批,24,物理,0,院校代码:10403;专业组:222;计划数:24
广东,2025,物理,南昌大学(中外合作办学),专业组 223,588,36325,本科批,15,物理,0,院校代码:10403;专业组:223;计划数:15
广东,2025,物理,南昌大学,专业组 224,610,19690,本科批,2,物理,0,院校代码:10403;专业组:224;计划数:2
