province,year,track,university,major,min_score,min_rank,batch,admission_count,subject_requirement,tuition,notes
广东,2025,历史,陕西师范大学,专业组 215,598,5541,本科批,10,历史,0,院校代码:10718;专业组:215;计划数:10
广东,2025,历史,陕西师范大学,专业组 216,599,5369,本科批,33,历史,0,院校代码:10718;专业组:216;计划数:33
广东,2025,历史,陕西师范大学,专业组 217,598,5700,本科批,4,历史,0,院校代码:10718;专业组:217;计划数:4
广东,2025,历史,陕西师范大学,专业组 226,587,8693,本科批,2,历史,0,院校代码:10718;专业组:226;计划数:2
广东,2025,历史,延安大学,专业组 206,535,32531,本科批,8,历史,0,院校代码:10719;专业组:206;计划数:8
广东,2025,历史,陕西理工大学,专业组 207,524,39754,本科批,9,历史,0,院校代码:10720;专业组:207;计划数:9
广东,2025,历史,陕西理工大学,专业组 208,532,34881,本科批,2,历史,0,院校代码:10720;专业组:208;计划数:2
广东,2025,历史,咸阳师范学院,专业组 205,522,41599,本科批,4,历史,0,院校代码:10722;专业组:205;计划数:4
广东,2025,历史,渭南师范学院(中外合作办学),专业组 204,511,49008,本科批,1,历史,0,院校代码:10723;专业组:204;计划数:1
广东,2025,历史,西安外国语大学,专业组 205,558,20212,本科批,23,历史,0,院校代码:10724;专业组:205;计划数:23
广东,2025,历史,西北政法大学,专业组 203,601,4875,本科批,17,历史,0,院校代码:10726;专业组:203;计划数:17
广东,2025,历史,西安美术学院,专业组 204,538,30908,本科批,2,历史,0,院校代码:10729;专业组:204;计划数:2
广东,2025,历史,兰州大学,专业组 211,601,4962,本科批,19,历史,0,院校代码:10730;专业组:211;计划数:19
广东,2025,历史,兰州大学,专业组 212,604,4272,本科批,5,历史,0,院校代码:10730;专业组:212;计划数:5
广东,2025,历史,兰州大学,专业组 213,608,3576,本科批,5,历史,0,院校代码:10730;专业组:213;计划数:5
广东,2025,历史,兰州理工大学,专业组 206,536,31951,本科批,6,历史,0,院校代码:10731;专业组:206;计划数:6
广东,2025,历史,兰州交通大学,专业组 210,535,32556,本科批,8,历史,0,院校代码:10732;专业组:210;计划数:8
广东,2025,历史,甘肃农业大学,专业组 204,518,43997,本科批,32,历史,0,院校代码:10733;专业组:204;计划数:32
广东,2025,历史,甘肃中医药大学,专业组 205,588,8237,本科批,1,历史,0,院校代码:10735;专业组:205;计划数:1
广东,2025,历史,西北师范大学,专业组 211,556,20974,本科批,2,历史,0,院校代码:10736;专业组:211;计划数:2
广东,2025,历史,西北师范大学,专业组 212,533,34124,本科批,22,历史,0,院校代码:10736;专业组:212;计划数:22
广东,2025,历史,陇东学院,专业组 206,520,42987,本科批,5,历史,0,院校代码:10738;专业组:206;计划数:5
广东,2025,历史,陇东学院,专业组 207,519,43139,本科批,6,历史,0,院校代码:10738;专业组:207;计划数:6
广东,2025,历史,天水师范大学,专业组 208,519,43611,本科批,3,历史,0,院校代码:10739;专业组:208;计划数:3
广东,2025,历史,天水师范大学,专业组 209,520,42836,本科批,3,历史,0,院校代码:10739;专业组:209;计划数:3
广东,2025,历史,兰州财经大学,专业组 206,523,40616,本科批,5,历史,0,院校代码:10741;专业组:206;计划数:5
广东,2025,历史,兰州财经大学,专业组 207,529,36594,本科批,15,历史,0,院校代码:10741;专业组:207;计划数:15
广东,2025,历史,兰州财经大学(联合培养),专业组 211,517,44841,本科批,6,历史,0,院校代码:10741;专业组:211;计划数:6
广东,2025,历史,兰州财经大学(联合培养),专业组 213,516,45586,本科批,3,历史,0,院校代码:10741;专业组:213;计划数:3
广东,2025,历史,西北民族大学,专业组 207,531,35410,本科批,2,历史,0,院校代码:10742;专业组:207;计划数:2
广东,2025,历史,西北民族大学,专业组 208,536,32338,本科批,2,历史,0,院校代码:10742;专业组:208;计划数:2
广东,2025,历史,西北民族大学,专业组 209,549,24471,本科批,2,历史,0,院校代码:10742;专业组:209;计划数:2
广东,2025,历史,青海大学,专业组 207,564,17421,本科批,5,历史,0,院校代码:10743;专业组:207;计划数:5
广东,2025,历史,青海师范大学,专业组 205,542,28355,本科批,2,历史,0,院校代码:10746;专业组:205;计划数:2
广东,2025,历史,青海师范大学,专业组 206,542,28477,本科批,9,历史,0,院校代码:10746;专业组:206;计划数:9
广东,2025,历史,青海民族大学,专业组 203,517,44563,本科批,3,历史,0,院校代码:10748;专业组:203;计划数:3
广东,2025,历史,宁夏大学,专业组 205,577,12018,本科批,10,历史,0,院校代码:10749;专业组:205;计划数:10
广东,2025,历史,宁夏师范大学,专业组 204,517,44589,本科批,1,历史,0,院校代码:10753;专业组:204;计划数:1
广东,2025,历史,宁夏师范大学,专业组 205,515,46689,本科批,4,历史,0,院校代码:10753;专业组:205;计划数:4
广东,2025,历史,宁夏师范大学,专业组 206,516,45907,本科批,2,历史,0,院校代码:10753;专业组:206;计划数:2
广东,2025,历史,新疆大学,专业组 208,562,17999,本科批,2,历史,0,院校代码:10755;专业组:208;计划数:2
广东,2025,历史,新疆大学,专业组 209,562,18031,本科批,8,历史,0,院校代码:10755;专业组:209;计划数:8
广东,2025,历史,新疆农业大学,专业组 209,518,44247,本科批,2,历史,0,院校代码:10758;专业组:209;计划数:2
广东,2025,历史,新疆农业大学,专业组 210,512,48782,本科批,15,历史,0,院校代码:10758;专业组:210;计划数:15
广东,2025,历史,新疆农业大学,专业组 211,518,43896,本科批,3,历史,0,院校代码:10758;专业组:211;计划数:3
广东,2025,历史,新疆师范大学,专业组 211,532,34872,本科批,2,历史,0,院校代码:10762;专业组:211;计划数:2
广东,2025,历史,新疆师范大学,专业组 212,521,42284,本科批,20,历史,0,院校代码:10762;专业组:212;计划数:20
广东,2025,历史,新疆师范大学,专业组 213,533,34351,本科批,2,历史,0,院校代码:10762;专业组:213;计划数:2
广东,2025,历史,喀什大学,专业组 210,516,45659,本科批,25,历史,0,院校代码:10763;专业组:210;计划数:25
广东,2025,历史,喀什大学,专业组 211,522,41162,本科批,2,历史,0,院校代码:10763;专业组:211;计划数:2
广东,2025,历史,喀什大学,专业组 212,518,44413,本科批,4,历史,0,院校代码:10763;专业组:212;计划数:4
广东,2025,历史,伊犁师范大学,专业组 211,517,44948,本科批,3,历史,0,院校代码:10764;专业组:211;计划数:3
广东,2025,历史,伊犁师范大学,专业组 212,515,46127,本科批,20,历史,0,院校代码:10764;专业组:212;计划数:20
广东,2025,历史,伊犁师范大学,专业组 213,516,45450,本科批,4,历史,0,院校代码:10764;专业组:213;计划数:4
广东,2025,历史,新疆和田学院,专业组 209,514,46751,本科批,14,历史,0,院校代码:10765;专业组:209;计划数:14
广东,2025,历史,新疆和田学院,专业组 210,514,47185,本科批,9,历史,0,院校代码:10765;专业组:210;计划数:9
广东,2025,历史,新疆和田学院,专业组 211,514,46770,本科批,9,历史,0,院校代码:10765;专业组:211;计划数:9
广东,2025,历史,新疆财经大学,专业组 208,529,36733,本科批,1,历史,0,院校代码:10766;专业组:208;计划数:1
广东,2025,历史,新疆财经大学,专业组 209,518,44237,本科批,15,历史,0,院校代码:10766;专业组:209;计划数:15
广东,2025,历史,新疆财经大学,专业组 210,521,42363,本科批,1,历史,0,院校代码:10766;专业组:210;计划数:1
广东,2025,历史,新疆艺术学院,专业组 210,514,47038,本科批,6,历史,0,院校代码:10768;专业组:210;计划数:6
广东,2025,历史,天津城建大学,专业组 211,532,34851,本科批,2,历史,0,院校代码:10792;专业组:211;计划数:2
广东,2025,历史,天津城建大学,专业组 212,543,27796,本科批,1,历史,0,院校代码:10792;专业组:212;计划数:1
广东,2025,历史,天津城建大学(中外合作办学),专业组 213,514,46803,本科批,2,历史,0,院校代码:10792;专业组:213;计划数:2
广东,2025,历史,天津城建大学(中外合作办学),专业组 214,512,48535,本科批,2,历史,0,院校代码:10792;专业组:214;计划数:2
广东,2025,历史,天津城建大学,专业组 220,527,38172,本科批,2,历史,0,院校代码:10792;专业组:220;计划数:2
广东,2025,历史,山西中医药大学,专业组 205,565,16808,本科批,8,历史,0,院校代码:10809;专业组:205;计划数:8
广东,2025,历史,吕梁学院,专业组 204,518,43978,本科批,1,历史,0,院校代码:10812;专业组:204;计划数:1
广东,2025,历史,广东白云学院,专业组 218,498,59979,本科批,420,历史,0,院校代码:10822;专业组:218;计划数:420
广东,2025,历史,广东白云学院,专业组 219,495,62344,本科批,124,历史,0,院校代码:10822;专业组:219;计划数:124
广东,2025,历史,广东白云学院,专业组 220,491,65744,本科批,112,历史,0,院校代码:10822;专业组:220;计划数:112
广东,2025,历史,广东白云学院,专业组 221,477,78693,本科批,90,历史,0,院校代码:10822;专业组:221;计划数:90
广东,2025,历史,广东白云学院,专业组 222,482,74063,本科批,242,历史,0,院校代码:10822;专业组:222;计划数:242
广东,2025,历史,广东白云学院,专业组 223,480,75551,本科批,306,历史,0,院校代码:10822;专业组:223;计划数:306
广东,2025,历史,广东白云学院,专业组 224,484,72037,本科批,527,历史,0,院校代码:10822;专业组:224;计划数:527
广东,2025,历史,广东白云学院(国际班-联合培养),专业组 225,464,91395,本科批,29,历史,0,院校代码:10822;专业组:225;计划数:60
广东,2025,历史,广东白云学院,专业组 226,488,68547,本科批,113,历史,0,院校代码:10822;专业组:226;计划数:113
广东,2025,历史,广东白云学院(联合培养),专业组 227,464,91541,本科批,15,历史,0,院校代码:10822;专业组:227;计划数:20
广东,2025,历史,辽宁对外经贸学院,专业组 203,485,70513,本科批,4,历史,0,院校代码:10841;专业组:203;计划数:4
广东,2025,历史,江西科技学院,专业组 205,510,50332,本科批,7,历史,0,院校代码:10846;专业组:205;计划数:7
广东,2025,历史,南京工业职业技术大学,专业组 203,528,37537,本科批,12,历史,0,院校代码:10850;专业组:203;计划数:12
广东,2025,历史,上海工程技术大学,专业组 205,556,21042,本科批,2,历史,0,院校代码:10856;专业组:205;计划数:2
广东,2025,历史,上海工程技术大学,专业组 206,551,23659,本科批,5,历史,0,院校代码:10856;专业组:206;计划数:5
广东,2025,历史,浙江万里学院,专业组 205,516,45876,本科批,13,历史,0,院校代码:10876;专业组:205;计划数:13
广东,2025,历史,浙江万里学院(中外合作办学),专业组 206,514,47240,本科批,3,历史,0,院校代码:10876;专业组:206;计划数:3
广东,2025,历史,萍乡学院,专业组 204,520,42509,本科批,4,历史,0,院校代码:10895;专业组:204;计划数:4
广东,2025,历史,山东工艺美术学院,专业组 204,518,44039,本科批,4,历史,0,院校代码:10908;专业组:204;计划数:4
广东,2025,历史,湖北理工学院,专业组 206,528,37207,本科批,2,历史,0,院校代码:10920;专业组:206;计划数:2
广东,2025,历史,湖北理工学院,专业组 207,536,32361,本科批,3,历史,0,院校代码:10920;专业组:207;计划数:3
广东,2025,历史,湖北理工学院,专业组 208,530,35833,本科批,2,历史,0,院校代码:10920;专业组:208;计划数:2
广东,2025,历史,吉林外国语大学,专业组 211,499,59008,本科批,43,历史,0,院校代码:10964;专业组:211;计划数:43
广东,2025,历史,吉林外国语大学(中外合作办学),专业组 215,491,65916,本科批,5,历史,0,院校代码:10964;专业组:215;计划数:5
广东,2025,历史,六盘水师范学院,专业组 203,518,44077,本科批,6,历史,0,院校代码:10977;专业组:203;计划数:6
广东,2025,历史,六盘水师范学院,专业组 204,530,36093,本科批,2,历史,0,院校代码:10977;专业组:204;计划数:2
广东,2025,历史,昌吉学院,专业组 205,519,43631,本科批,1,历史,0,院校代码:10997;专业组:205;计划数:1
广东,2025,历史,昌吉学院,专业组 206,519,43473,本科批,1,历史,0,院校代码:10997;专业组:206;计划数:1
广东,2025,历史,上海立信会计金融学院,专业组 204,558,19927,本科批,7,历史,0,院校代码:11047;专业组:204;计划数:7
广东,2025,历史,金陵科技学院,专业组 205,532,34558,本科批,3,历史,0,院校代码:11048;专业组:205;计划数:3
广东,2025,历史,徐州工程学院,专业组 205,532,34596,本科批,2,历史,0,院校代码:11053;专业组:205;计划数:2
广东,2025,历史,徐州工程学院,专业组 206,531,35138,本科批,2,历史,0,院校代码:11053;专业组:206;计划数:2
广东,2025,历史,厦门理工学院,专业组 206,554,22231,本科批,2,历史,0,院校代码:11062;专业组:206;计划数:2
广东,2025,历史,厦门理工学院,专业组 207,550,24035,本科批,6,历史,0,院校代码:11062;专业组:207;计划数:6
广东,2025,历史,青岛大学,专业组 206,550,24203,本科批,20,历史,0,院校代码:11065;专业组:206;计划数:20
广东,2025,历史,烟台大学,专业组 205,544,27094,本科批,2,历史,0,院校代码:11066;专业组:205;计划数:2
广东,2025,历史,烟台大学,专业组 206,547,25754,本科批,2,历史,0,院校代码:11066;专业组:206;计划数:2
广东,2025,历史,烟台大学(联合培养),专业组 209,515,46196,本科批,2,历史,0,院校代码:11066;专业组:209;计划数:2
广东,2025,历史,烟台大学(本科预科班),专业组 211,516,45313,本科批,1,历史,0,院校代码:11066;专业组:211;计划数:1
广东,2025,历史,潍坊学院,专业组 206,523,41013,本科批,2,历史,0,院校代码:11067;专业组:206;计划数:2
广东,2025,历史,潍坊学院,专业组 207,523,40799,本科批,4,历史,0,院校代码:11067;专业组:207;计划数:4
广东,2025,历史,郑州工程技术学院,专业组 204,517,44593,本科批,15,历史,0,院校代码:11068;专业组:204;计划数:15
广东,2025,历史,洛阳理工学院,专业组 205,520,42944,本科批,10,历史,0,院校代码:11070;专业组:205;计划数:10
广东,2025,历史,江汉大学,专业组 208,554,21887,本科批,8,历史,0,院校代码:11072;专业组:208;计划数:8
广东,2025,历史,三峡大学,专业组 208,544,27444,本科批,6,历史,0,院校代码:11075;专业组:208;计划数:6
广东,2025,历史,长沙学院,专业组 212,547,25748,本科批,2,历史,0,院校代码:11077;专业组:212;计划数:2
广东,2025,历史,长沙学院,专业组 213,530,36011,本科批,10,历史,0,院校代码:11077;专业组:213;计划数:10
广东,2025,历史,广州大学,专业组 221,576,12295,本科批,366,历史,0,院校代码:11078;专业组:221;计划数:366
广东,2025,历史,广州大学,专业组 222,579,11376,本科批,88,历史,0,院校代码:11078;专业组:222;计划数:88
广东,2025,历史,广州大学,专业组 223,565,16689,本科批,182,历史,0,院校代码:11078;专业组:223;计划数:182
广东,2025,历史,广州大学,专业组 224,580,11020,本科批,169,历史,0,院校代码:11078;专业组:224;计划数:169
广东,2025,历史,广州大学,专业组 225,571,14270,本科批,246,历史,0,院校代码:11078;专业组:225;计划数:246
广东,2025,历史,广州大学,专业组 226,568,15714,本科批,159,历史,0,院校代码:11078;专业组:226;计划数:159
广东,2025,历史,广州大学,专业组 227,577,12118,本科批,37,历史,0,院校代码:11078;专业组:227;计划数:37
广东,2025,历史,广州大学(国际班),专业组 236,543,28098,本科批,20,历史,0,院校代码:11078;专业组:236;计划数:20
广东,2025,历史,广州大学(国际班),专业组 237,531,35323,本科批,5,历史,0,院校代码:11078;专业组:237;计划数:5
广东,2025,历史,广州大学(中外合作办学),专业组 239,548,25099,本科批,30,历史,0,院校代码:11078;专业组:239;计划数:30
广东,2025,历史,广州大学(地方专项),专业组 246,576,12353,本科批,4,历史,0,院校代码:11078;专业组:246;计划数:4
广东,2025,历史,广州大学(地方专项),专业组 247,548,25220,本科批,63,历史,0,院校代码:11078;专业组:247;计划数:63
广东,2025,历史,广州大学(地方专项),专业组 248,547,25444,本科批,53,历史,0,院校代码:11078;专业组:248;计划数:53
广东,2025,历史,成都大学,专业组 218,563,17767,本科批,4,历史,0,院校代码:11079;专业组:218;计划数:4
广东,2025,历史,成都大学(中外合作办学),专业组 219,542,28649,本科批,6,历史,0,院校代码:11079;专业组:219;计划数:6
广东,2025,历史,成都大学,专业组 220,568,15530,本科批,4,历史,0,院校代码:11079;专业组:220;计划数:4
广东,2025,历史,成都大学,专业组 228,556,21195,本科批,3,历史,0,院校代码:11079;专业组:228;计划数:3
广东,2025,历史,西安文理学院,专业组 205,535,32850,本科批,4,历史,0,院校代码:11080;专业组:205;计划数:4
广东,2025,历史,西安文理学院,专业组 206,544,27147,本科批,2,历史,0,院校代码:11080;专业组:206;计划数:2
广东,2025,历史,海南热带海洋学院,专业组 214,521,42408,本科批,16,历史,0,院校代码:11100;专业组:214;计划数:16
广东,2025,历史,海南热带海洋学院(中外合作办学),专业组 215,509,51186,本科批,6,历史,0,院校代码:11100;专业组:215;计划数:6
广东,2025,历史,华北科技学院,专业组 210,520,42920,本科批,4,历史,0,院校代码:11104;专业组:210;计划数:4
广东,2025,历史,华北科技学院,专业组 211,543,27641,本科批,2,历史,0,院校代码:11104;专业组:211;计划数:2
广东,2025,历史,华北科技学院,专业组 212,520,42828,本科批,11,历史,0,院校代码:11104;专业组:212;计划数:11
广东,2025,历史,广州航海学院,专业组 211,536,32201,本科批,250,历史,0,院校代码:11106;专业组:211;计划数:250
广东,2025,历史,广州航海学院(联合培养),专业组 212,516,45432,本科批,15,历史,0,院校代码:11106;专业组:212;计划数:15
广东,2025,历史,广州航海学院(联合培养),专业组 213,532,34449,本科批,15,历史,0,院校代码:11106;专业组:213;计划数:15
广东,2025,历史,广东警官学院,专业组 202,556,20953,本科批,158,历史,0,院校代码:11110;专业组:202;计划数:158
广东,2025,历史,深圳职业技术大学,专业组 241,558,20061,本科批,55,历史,0,院校代码:11113;专业组:241;计划数:55
广东,2025,历史,扬州大学,专业组 205,568,15692,本科批,2,历史,0,院校代码:11117;专业组:205;计划数:2
广东,2025,历史,扬州大学,专业组 206,572,13791,本科批,6,历史,0,院校代码:11117;专业组:206;计划数:6
广东,2025,历史,三江学院,专业组 207,496,60983,本科批,11,历史,0,院校代码:11122;专业组:207;计划数:11
广东,2025,历史,三江学院,专业组 208,501,57090,本科批,32,历史,0,院校代码:11122;专业组:208;计划数:32
广东,2025,历史,中华女子学院,专业组 207,544,27603,本科批,20,历史,0,院校代码:11149;专业组:207;计划数:20
广东,2025,历史,中华女子学院,专业组 208,536,32020,本科批,4,历史,0,院校代码:11149;专业组:208;计划数:4
广东,2025,历史,齐齐哈尔医学院,专业组 208,516,45282,本科批,1,历史,0,院校代码:11230;专业组:208;计划数:1
广东,2025,历史,齐齐哈尔医学院,专业组 209,518,43867,本科批,2,历史,0,院校代码:11230;专业组:209;计划数:2
广东,2025,历史,齐齐哈尔医学院,专业组 210,515,46706,本科批,1,历史,0,院校代码:11230;专业组:210;计划数:1
广东,2025,历史,太原学院,专业组 205,519,43359,本科批,1,历史,0,院校代码:11242;专业组:205;计划数:1
广东,2025,历史,太原学院(本科预科班),专业组 209,448,107806,本科批,2,历史,0,院校代码:11242;专业组:209;计划数:2
广东,2025,历史,吉林工商学院,专业组 204,518,44120,本科批,10,历史,0,院校代码:11261;专业组:204;计划数:10
广东,2025,历史,南京工程学院,专业组 204,548,25165,本科批,5,历史,0,院校代码:11276;专业组:204;计划数:5
广东,2025,历史,南京审计大学,专业组 205,580,10987,本科批,12,历史,0,院校代码:11287;专业组:205;计划数:12
广东,2025,历史,南京审计大学(中外合作办学),专业组 206,586,9055,本科批,2,历史,0,院校代码:11287;专业组:206;计划数:2
广东,2025,历史,三明学院,专业组 206,532,34960,本科批,2,历史,0,院校代码:11311;专业组:206;计划数:2
广东,2025,历史,福建商学院(本科预科班),专业组 201,424,134824,本科批,3,历史,0,院校代码:11313;专业组:201;计划数:3
广东,2025,历史,江西科技师范大学,专业组 201,550,24090,本科批,3,历史,0,院校代码:11318;专业组:201;计划数:3
广东,2025,历史,江西科技师范大学(国际班),专业组 213,499,58540,本科批,2,历史,0,院校代码:11318;专业组:213;计划数:2
广东,2025,历史,江西科技师范大学,专业组 214,544,27524,本科批,9,历史,0,院校代码:11318;专业组:214;计划数:9
广东,2025,历史,江西科技师范大学,专业组 215,543,27719,本科批,4,历史,0,院校代码:11318;专业组:215;计划数:4
广东,2025,历史,江西水利电力大学,专业组 207,527,37980,本科批,14,历史,0,院校代码:11319;专业组:207;计划数:14
广东,2025,历史,信阳农林学院,专业组 205,520,43080,本科批,3,历史,0,院校代码:11326;专业组:205;计划数:3
广东,2025,历史,信阳农林学院,专业组 206,520,42888,本科批,2,历史,0,院校代码:11326;专业组:206;计划数:2
广东,2025,历史,安阳工学院,专业组 204,518,44385,本科批,2,历史,0,院校代码:11330;专业组:204;计划数:2
广东,2025,历史,荆楚理工学院,专业组 204,520,42935,本科批,3,历史,0,院校代码:11336;专业组:204;计划数:3
广东,2025,历史,仲恺农业工程学院,专业组 208,537,31718,本科批,199,历史,0,院校代码:11347;专业组:208;计划数:199
广东,2025,历史,仲恺农业工程学院,专业组 209,536,32292,本科批,10,历史,0,院校代码:11347;专业组:209;计划数:10
广东,2025,历史,五邑大学,专业组 212,536,32320,本科批,222,历史,0,院校代码:11349;专业组:212;计划数:222
广东,2025,历史,五邑大学,专业组 213,544,27418,本科批,280,历史,0,院校代码:11349;专业组:213;计划数:280
广东,2025,历史,五邑大学(联合培养),专业组 214,493,63797,本科批,154,历史,0,院校代码:11349;专业组:214;计划数:154
广东,2025,历史,梧州学院,专业组 212,522,41610,本科批,2,历史,0,院校代码:11354;专业组:212;计划数:2
广东,2025,历史,梧州学院,专业组 213,520,42456,本科批,9,历史,0,院校代码:11354;专业组:213;计划数:9
广东,2025,历史,梧州学院,专业组 214,526,38801,本科批,1,历史,0,院校代码:11354;专业组:214;计划数:1
广东,2025,历史,南宁职业技术大学,专业组 203,517,44655,本科批,6,历史,0,院校代码:11355;专业组:203;计划数:6
广东,2025,历史,攀枝花学院,专业组 203,521,42229,本科批,4,历史,0,院校代码:11360;专业组:203;计划数:4
广东,2025,历史,玉溪师范学院,专业组 204,519,43827,本科批,4,历史,0,院校代码:11390;专业组:204;计划数:4
广东,2025,历史,云南警官学院,专业组 202,553,22532,本科批,1,历史,0,院校代码:11392;专业组:202;计划数:1
广东,2025,历史,昆明学院,专业组 211,535,33055,本科批,2,历史,0,院校代码:11393;专业组:211;计划数:2
广东,2025,历史,昆明学院,专业组 212,530,35770,本科批,2,历史,0,院校代码:11393;专业组:212;计划数:2
广东,2025,历史,昆明学院,专业组 213,523,40488,本科批,3,历史,0,院校代码:11393;专业组:213;计划数:3
广东,2025,历史,商洛学院,专业组 205,518,43871,本科批,1,历史,0,院校代码:11396;专业组:205;计划数:1
广东,2025,历史,西安培华学院,专业组 201,504,54595,本科批,11,历史,0,院校代码:11400;专业组:201;计划数:11
广东,2025,历史,西安培华学院,专业组 202,511,49374,本科批,2,历史,0,院校代码:11400;专业组:202;计划数:2
广东,2025,历史,西安培华学院,专业组 208,490,66315,本科批,6,历史,0,院校代码:11400;专业组:208;计划数:6
广东,2025,历史,甘肃政法大学,专业组 205,554,21928,本科批,10,历史,0,院校代码:11406;专业组:205;计划数:10
广东,2025,历史,甘肃政法大学,专业组 206,554,21990,本科批,1,历史,0,院校代码:11406;专业组:206;计划数:1
广东,2025,历史,北方民族大学,专业组 211,534,33344,本科批,4,历史,0,院校代码:11407;专业组:211;计划数:4
广东,2025,历史,北方民族大学,专业组 212,526,38322,本科批,2,历史,0,院校代码:11407;专业组:212;计划数:2
广东,2025,历史,北方民族大学,专业组 213,538,31252,本科批,1,历史,0,院校代码:11407;专业组:213;计划数:1
广东,2025,历史,中国地质大学(北京),专业组 210,594,6687,本科批,8,历史,0,院校代码:11415;专业组:210;计划数:8
广东,2025,历史,北京联合大学,专业组 204,557,20342,本科批,4,历史,0,院校代码:11417;专业组:204;计划数:4
广东,2025,历史,北京城市学院,专业组 212,502,56112,本科批,6,历史,0,院校代码:11418;专业组:212;计划数:6
广东,2025,历史,河北金融学院,专业组 208,519,43730,本科批,5,历史,0,院校代码:11420;专业组:208;计划数:5
广东,2025,历史,河北金融学院,专业组 209,519,43758,本科批,4,历史,0,院校代码:11420;专业组:209;计划数:4
广东,2025,历史,河北金融学院(中外合作办学),专业组 210,515,46148,本科批,2,历史,0,院校代码:11420;专业组:210;计划数:2
广东,2025,历史,长春工程学院(本科预科班),专业组 205,431,126465,本科批,1,历史,0,院校代码:11437;专业组:205;计划数:1
广东,2025,历史,吉林农业科技学院,专业组 207,517,45186,本科批,2,历史,0,院校代码:11439;专业组:207;计划数:2
广东,2025,历史,南京晓庄学院,专业组 203,533,34374,本科批,4,历史,0,院校代码:11460;专业组:203;计划数:4
广东,2025,历史,南京晓庄学院,专业组 204,535,32956,本科批,12,历史,0,院校代码:11460;专业组:204;计划数:12
广东,2025,历史,江苏理工学院,专业组 203,531,35175,本科批,3,历史,0,院校代码:11463;专业组:203;计划数:3
广东,2025,历史,浙江财经大学,专业组 206,579,11338,本科批,12,历史,0,院校代码:11482;专业组:206;计划数:12
广东,2025,历史,浙江财经大学(中外合作办学),专业组 207,583,9904,本科批,1,历史,0,院校代码:11482;专业组:207;计划数:1
广东,2025,历史,浙江财经大学(中外合作办学),专业组 211,570,14591,本科批,1,历史,0,院校代码:11482;专业组:211;计划数:1
广东,2025,历史,浙江财经大学(中外合作办学),专业组 212,551,23702,本科批,2,历史,0,院校代码:11482;专业组:212;计划数:2
广东,2025,历史,衢州学院,专业组 205,533,34368,本科批,3,历史,0,院校代码:11488;专业组:205;计划数:3
广东,2025,历史,衢州学院,专业组 206,535,33098,本科批,2,历史,0,院校代码:11488;专业组:206;计划数:2
广东,2025,历史,江西警察学院,专业组 205,548,25218,本科批,3,历史,0,院校代码:11504;专业组:205;计划数:3
广东,2025,历史,新余学院,专业组 204,523,41061,本科批,2,历史,0,院校代码:11508;专业组:204;计划数:2
广东,2025,历史,新余学院,专业组 205,528,37589,本科批,2,历史,0,院校代码:11508;专业组:205;计划数:2
广东,2025,历史,山东交通学院,专业组 206,517,45058,本科批,2,历史,0,院校代码:11510;专业组:206;计划数:2
广东,2025,历史,河南工程学院,专业组 205,520,42432,本科批,9,历史,0,院校代码:11517;专业组:205;计划数:9
广东,2025,历史,湖南城市学院,专业组 208,525,39624,本科批,2,历史,0,院校代码:11527;专业组:208;计划数:2
广东,2025,历史,湖南城市学院,专业组 209,522,41536,本科批,4,历史,0,院校代码:11527;专业组:209;计划数:4
广东,2025,历史,湖南城市学院,专业组 210,526,38564,本科批,2,历史,0,院校代码:11527;专业组:210;计划数:2
广东,2025,历史,湖南财政经济学院,专业组 204,541,29356,本科批,15,历史,0,院校代码:11532;专业组:204;计划数:15
广东,2025,历史,湖南工业大学,专业组 207,548,24935,本科批,13,历史,0,院校代码:11535;专业组:207;计划数:13
广东,2025,历史,湖南工业大学,专业组 212,547,25623,本科批,12,历史,0,院校代码:11535;专业组:212;计划数:12
广东,2025,历史,湖南女子学院,专业组 207,521,42070,本科批,7,历史,0,院校代码:11538;专业组:207;计划数:7
广东,2025,历史,广东金融学院,专业组 211,555,21588,本科批,254,历史,0,院校代码:11540;专业组:211;计划数:254
广东,2025,历史,广东金融学院,专业组 212,548,25237,本科批,575,历史,0,院校代码:11540;专业组:212;计划数:575
广东,2025,历史,广东金融学院,专业组 213,547,25934,本科批,228,历史,0,院校代码:11540;专业组:213;计划数:228
广东,2025,历史,广东金融学院,专业组 214,538,30739,本科批,352,历史,0,院校代码:11540;专业组:214;计划数:352
广东,2025,历史,广东金融学院,专业组 215,530,35891,本科批,1346,历史,0,院校代码:11540;专业组:215;计划数:1346
广东,2025,历史,广东金融学院(联合培养),专业组 216,518,44540,本科批,192,历史,0,院校代码:11540;专业组:216;计划数:192
广东,2025,历史,广东金融学院(地方专项),专业组 231,545,26703,本科批,20,历史,0,院校代码:11540;专业组:231;计划数:20
广东,2025,历史,电子科技大学中山学院,专业组 205,501,57314,本科批,365,历史,0,院校代码:11545;专业组:205;计划数:365
广东,2025,历史,电子科技大学中山学院,专业组 209,501,57328,本科批,536,历史,0,院校代码:11545;专业组:209;计划数:536
广东,2025,历史,广西科技师范学院,专业组 210,523,40441,本科批,2,历史,0,院校代码:11546;专业组:210;计划数:2
广东,2025,历史,广西科技师范学院,专业组 211,521,42137,本科批,11,历史,0,院校代码:11546;专业组:211;计划数:11
广东,2025,历史,广西财经学院,专业组 205,535,32899,本科批,4,历史,0,院校代码:11548;专业组:205;计划数:4
